settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	shipment-fee-type	shipment-fee-amount	order-fee-type	order-fee-amount	fulfillment-id	posted-date	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	price-type	price-amount	item-related-fee-type	item-related-fee-amount	misc-fee-amount	other-fee-amount	other-fee-reason-description	promotion-id	promotion-type	promotion-amount	direct-payment-type	direct-payment-amount	other-amount
10232501861	2018-04-05T02:55:12+00:00	2018-04-19T02:53:11+00:00	2018-04-21T02:53:11+00:00	13454.60	USD																														
10232501861						Order	114-2257154-1324208	114-2257154-1324208		D0fhjsFmB	Amazon.com					AFN	2018-04-05T02:55:18+00:00	04200528389386			MY-K07509Y30 18	1													
10232501861						Order	114-2257154-1324208	114-2257154-1324208		D0fhjsFmB	Amazon.com					AFN	2018-04-05T02:55:18+00:00	04200528389386			MY-K07509Y30 18		Principal	17.99											
10232501861						Order	114-2257154-1324208	114-2257154-1324208		D0fhjsFmB	Amazon.com					AFN	2018-04-05T02:55:18+00:00	04200528389386			MY-K07509Y30 18				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-2257154-1324208	114-2257154-1324208		D0fhjsFmB	Amazon.com					AFN	2018-04-05T02:55:18+00:00	04200528389386			MY-K07509Y30 18				Commission	-2.70									
10232501861						Order	112-6755424-0073064	112-6755424-0073064		D8TPmbdx9	Amazon.com					AFN	2018-04-19T01:51:25+00:00	07709887021178			MY-K07514Y30 12	1													
10232501861						Order	112-6755424-0073064	112-6755424-0073064		D8TPmbdx9	Amazon.com					AFN	2018-04-19T01:51:25+00:00	07709887021178			MY-K07514Y30 12		Principal	18.99											
10232501861						Order	112-6755424-0073064	112-6755424-0073064		D8TPmbdx9	Amazon.com					AFN	2018-04-19T01:51:25+00:00	07709887021178			MY-K07514Y30 12				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	112-6755424-0073064	112-6755424-0073064		D8TPmbdx9	Amazon.com					AFN	2018-04-19T01:51:25+00:00	07709887021178			MY-K07514Y30 12				Commission	-3.23									
10232501861						Order	111-6290807-5501803	111-6290807-5501803		DgKpHRYqk	Amazon.com					AFN	2018-04-19T01:39:24+00:00	07233057601474			MY-K07510Y20 12	1													
10232501861						Order	111-6290807-5501803	111-6290807-5501803		DgKpHRYqk	Amazon.com					AFN	2018-04-19T01:39:24+00:00	07233057601474			MY-K07510Y20 12		Principal	16.99											
10232501861						Order	111-6290807-5501803	111-6290807-5501803		DgKpHRYqk	Amazon.com					AFN	2018-04-19T01:39:24+00:00	07233057601474			MY-K07510Y20 12				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-6290807-5501803	111-6290807-5501803		DgKpHRYqk	Amazon.com					AFN	2018-04-19T01:39:24+00:00	07233057601474			MY-K07510Y20 12				Commission	-2.89									
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	20226253897978			MY-F07602Y00P 14	1													
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	20226253897978			MY-F07602Y00P 14		Principal	22.99											
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	20226253897978			MY-F07602Y00P 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	20226253897978			MY-F07602Y00P 14				Commission	-3.91									
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	55585945125698			MY-F07602Y00P 12	1													
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	55585945125698			MY-F07602Y00P 12		Principal	22.99											
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	55585945125698			MY-F07602Y00P 12				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-0878499-9849051	111-0878499-9849051		DHp8FkmV4	Amazon.com					AFN	2018-04-19T01:33:57+00:00	55585945125698			MY-F07602Y00P 12				Commission	-3.91									
10232501861						Order	113-7788111-9316231	113-7788111-9316231		DjS2mtdv9	Amazon.com					AFN	2018-04-19T01:32:26+00:00	65657545775826			MY-K07601Y10F 18	1													
10232501861						Order	113-7788111-9316231	113-7788111-9316231		DjS2mtdv9	Amazon.com					AFN	2018-04-19T01:32:26+00:00	65657545775826			MY-K07601Y10F 18		Principal	24.99											
10232501861						Order	113-7788111-9316231	113-7788111-9316231		DjS2mtdv9	Amazon.com					AFN	2018-04-19T01:32:26+00:00	65657545775826			MY-K07601Y10F 18				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-7788111-9316231	113-7788111-9316231		DjS2mtdv9	Amazon.com					AFN	2018-04-19T01:32:26+00:00	65657545775826			MY-K07601Y10F 18				Commission	-4.25									
10232501861						Order	114-0534251-9540210	114-0534251-9540210		DBbtW8yB4	Amazon.com					AFN	2018-04-19T01:24:58+00:00	32097172619450			MY-K07509Y22 16	1													
10232501861						Order	114-0534251-9540210	114-0534251-9540210		DBbtW8yB4	Amazon.com					AFN	2018-04-19T01:24:58+00:00	32097172619450			MY-K07509Y22 16		Principal	17.99											
10232501861						Order	114-0534251-9540210	114-0534251-9540210		DBbtW8yB4	Amazon.com					AFN	2018-04-19T01:24:58+00:00	32097172619450			MY-K07509Y22 16				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-0534251-9540210	114-0534251-9540210		DBbtW8yB4	Amazon.com					AFN	2018-04-19T01:24:58+00:00	32097172619450			MY-K07509Y22 16				Commission	-3.06									
10232501861						Order	111-4743294-7683452	111-4743294-7683452		Dt7vSFyn4	Amazon.com					AFN	2018-04-19T01:20:33+00:00	67603832464946			MY-F07602Y42F 8	1													
10232501861						Order	111-4743294-7683452	111-4743294-7683452		Dt7vSFyn4	Amazon.com					AFN	2018-04-19T01:20:33+00:00	67603832464946			MY-F07602Y42F 8		Principal	22.99											
10232501861						Order	111-4743294-7683452	111-4743294-7683452		Dt7vSFyn4	Amazon.com					AFN	2018-04-19T01:20:33+00:00	67603832464946			MY-F07602Y42F 8				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-4743294-7683452	111-4743294-7683452		Dt7vSFyn4	Amazon.com					AFN	2018-04-19T01:20:33+00:00	67603832464946			MY-F07602Y42F 8				Commission	-3.91									
10232501861						Order	112-0496378-7858611	112-0496378-7858611		DNNgDnlT9	Amazon.com					AFN	2018-04-19T00:55:17+00:00	21000055117514			MY-F07602Y3 14	1													
10232501861						Order	112-0496378-7858611	112-0496378-7858611		DNNgDnlT9	Amazon.com					AFN	2018-04-19T00:55:17+00:00	21000055117514			MY-F07602Y3 14		Principal	22.99											
10232501861						Order	112-0496378-7858611	112-0496378-7858611		DNNgDnlT9	Amazon.com					AFN	2018-04-19T00:55:17+00:00	21000055117514			MY-F07602Y3 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	112-0496378-7858611	112-0496378-7858611		DNNgDnlT9	Amazon.com					AFN	2018-04-19T00:55:17+00:00	21000055117514			MY-F07602Y3 14				Commission	-3.91									
10232501861						Order	112-8332974-4409839	112-8332974-4409839		DfTlymmb4	Amazon.com					AFN	2018-04-19T00:54:27+00:00	10167156976498			MY-L07608Y21Y 18	1													
10232501861						Order	112-8332974-4409839	112-8332974-4409839		DfTlymmb4	Amazon.com					AFN	2018-04-19T00:54:27+00:00	10167156976498			MY-L07608Y21Y 18		Principal	26.99											
10232501861						Order	112-8332974-4409839	112-8332974-4409839		DfTlymmb4	Amazon.com					AFN	2018-04-19T00:54:27+00:00	10167156976498			MY-L07608Y21Y 18				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	112-8332974-4409839	112-8332974-4409839		DfTlymmb4	Amazon.com					AFN	2018-04-19T00:54:27+00:00	10167156976498			MY-L07608Y21Y 18				Commission	-4.59									
10232501861						Order	114-8034586-4318620	114-8034586-4318620		Dy2lp84cB	Amazon.com					AFN	2018-04-19T00:37:08+00:00	17158901617394			MY-F07602Y00F 14	1													
10232501861						Order	114-8034586-4318620	114-8034586-4318620		Dy2lp84cB	Amazon.com					AFN	2018-04-19T00:37:08+00:00	17158901617394			MY-F07602Y00F 14		Principal	22.99											
10232501861						Order	114-8034586-4318620	114-8034586-4318620		Dy2lp84cB	Amazon.com					AFN	2018-04-19T00:37:08+00:00	17158901617394			MY-F07602Y00F 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-8034586-4318620	114-8034586-4318620		Dy2lp84cB	Amazon.com					AFN	2018-04-19T00:37:08+00:00	17158901617394			MY-F07602Y00F 14				Commission	-3.91									
10232501861						Order	114-5867164-5163437	114-5867164-5163437		Dg6lb3Ypk	Amazon.com					AFN	2018-04-19T00:36:19+00:00	01617826577962			MY-F07602Y00F 10	1													
10232501861						Order	114-5867164-5163437	114-5867164-5163437		Dg6lb3Ypk	Amazon.com					AFN	2018-04-19T00:36:19+00:00	01617826577962			MY-F07602Y00F 10		Principal	22.99											
10232501861						Order	114-5867164-5163437	114-5867164-5163437		Dg6lb3Ypk	Amazon.com					AFN	2018-04-19T00:36:19+00:00	01617826577962			MY-F07602Y00F 10				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-5867164-5163437	114-5867164-5163437		Dg6lb3Ypk	Amazon.com					AFN	2018-04-19T00:36:19+00:00	01617826577962			MY-F07602Y00F 10				Commission	-3.91									
10232501861						Order	113-8424070-3847416	113-8424070-3847416		DsYWw4m94	Amazon.com					AFN	2018-04-19T00:33:42+00:00	27460923726386			MY-K07501Y21 18	1													
10232501861						Order	113-8424070-3847416	113-8424070-3847416		DsYWw4m94	Amazon.com					AFN	2018-04-19T00:33:42+00:00	27460923726386			MY-K07501Y21 18		Principal	13.99											
10232501861						Order	113-8424070-3847416	113-8424070-3847416		DsYWw4m94	Amazon.com					AFN	2018-04-19T00:33:42+00:00	27460923726386			MY-K07501Y21 18		Shipping	5.48											
10232501861						Order	113-8424070-3847416	113-8424070-3847416		DsYWw4m94	Amazon.com					AFN	2018-04-19T00:33:42+00:00	27460923726386			MY-K07501Y21 18				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-8424070-3847416	113-8424070-3847416		DsYWw4m94	Amazon.com					AFN	2018-04-19T00:33:42+00:00	27460923726386			MY-K07501Y21 18				Commission	-2.38									
10232501861						Order	113-8424070-3847416	113-8424070-3847416		DsYWw4m94	Amazon.com					AFN	2018-04-19T00:33:42+00:00	27460923726386			MY-K07501Y21 18				ShippingChargeback	-5.48									
10232501861						Order	111-8183055-7998636	111-8183055-7998636		DGRTHxYyk	Amazon.com					AFN	2018-04-19T00:33:31+00:00	68741849481730			MY-K07601Y20X 20	1													
10232501861						Order	111-8183055-7998636	111-8183055-7998636		DGRTHxYyk	Amazon.com					AFN	2018-04-19T00:33:31+00:00	68741849481730			MY-K07601Y20X 20		Principal	24.99											
10232501861						Order	111-8183055-7998636	111-8183055-7998636		DGRTHxYyk	Amazon.com					AFN	2018-04-19T00:33:31+00:00	68741849481730			MY-K07601Y20X 20				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-8183055-7998636	111-8183055-7998636		DGRTHxYyk	Amazon.com					AFN	2018-04-19T00:33:31+00:00	68741849481730			MY-K07601Y20X 20				Commission	-4.25									
10232501861						Order	113-6969710-7828210	113-6969710-7828210		DG8cNkY8k	Amazon.com					AFN	2018-04-19T00:24:05+00:00	11460140228202			MY-K07601Y20F 14	1													
10232501861						Order	113-6969710-7828210	113-6969710-7828210		DG8cNkY8k	Amazon.com					AFN	2018-04-19T00:24:05+00:00	11460140228202			MY-K07601Y20F 14		Principal	24.99											
10232501861						Order	113-6969710-7828210	113-6969710-7828210		DG8cNkY8k	Amazon.com					AFN	2018-04-19T00:24:05+00:00	11460140228202			MY-K07601Y20F 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-6969710-7828210	113-6969710-7828210		DG8cNkY8k	Amazon.com					AFN	2018-04-19T00:24:05+00:00	11460140228202			MY-K07601Y20F 14				Commission	-4.25									
10232501861						Order	111-8600775-3277008	111-8600775-3277008		DxyqY2mk4	Amazon.com					AFN	2018-04-19T00:23:12+00:00	66364757553346			MY-K07601Y20F 18	1													
10232501861						Order	111-8600775-3277008	111-8600775-3277008		DxyqY2mk4	Amazon.com					AFN	2018-04-19T00:23:12+00:00	66364757553346			MY-K07601Y20F 18		Principal	24.99											
10232501861						Order	111-8600775-3277008	111-8600775-3277008		DxyqY2mk4	Amazon.com					AFN	2018-04-19T00:23:12+00:00	66364757553346			MY-K07601Y20F 18		Shipping	3.48											
10232501861						Order	111-8600775-3277008	111-8600775-3277008		DxyqY2mk4	Amazon.com					AFN	2018-04-19T00:23:12+00:00	66364757553346			MY-K07601Y20F 18				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-8600775-3277008	111-8600775-3277008		DxyqY2mk4	Amazon.com					AFN	2018-04-19T00:23:12+00:00	66364757553346			MY-K07601Y20F 18				Commission	-4.25									
10232501861						Order	111-8600775-3277008	111-8600775-3277008		DxyqY2mk4	Amazon.com					AFN	2018-04-19T00:23:12+00:00	66364757553346			MY-K07601Y20F 18									US Core Free Shipping Promotion A3JU1FCINF5SD0	Shipping	-3.48			
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	23535042495530			MY-L07608Y21Y 10	1													
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	23535042495530			MY-L07608Y21Y 10		Principal	26.99											
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	23535042495530			MY-L07608Y21Y 10		Shipping	3.99											
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	23535042495530			MY-L07608Y21Y 10				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	23535042495530			MY-L07608Y21Y 10				Commission	-4.59									
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	23535042495530			MY-L07608Y21Y 10				ShippingChargeback	-3.99									
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	58011517405634			MY-L07608Y40F 10	1													
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	58011517405634			MY-L07608Y40F 10		Principal	26.99											
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	58011517405634			MY-L07608Y40F 10		Shipping	3.99											
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	58011517405634			MY-L07608Y40F 10				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	58011517405634			MY-L07608Y40F 10				Commission	-4.59									
10232501861						Order	112-3224781-1655464	112-3224781-1655464		Dbqfb34JH	Amazon.com					AFN	2018-04-19T00:00:23+00:00	58011517405634			MY-L07608Y40F 10				ShippingChargeback	-3.99									
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	59425883597898			MY-K07601Y40X 14	1													
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	59425883597898			MY-K07601Y40X 14		Principal	24.99											
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	59425883597898			MY-K07601Y40X 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	59425883597898			MY-K07601Y40X 14				Commission	-4.25									
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	43089610886466			MY-K07171Y3 14	1													
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	43089610886466			MY-K07171Y3 14		Principal	13.99											
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	43089610886466			MY-K07171Y3 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-4447039-3748241	113-4447039-3748241		DcC24xYmk	Amazon.com					AFN	2018-04-18T23:42:00+00:00	43089610886466			MY-K07171Y3 14				Commission	-2.38									
10232501861						Order	113-2875747-5088243	113-2875747-5088243		DMVRXZ4GB	Amazon.com					AFN	2018-04-18T23:36:13+00:00	48558320215114			MY-F07603Y20 12	1													
10232501861						Order	113-2875747-5088243	113-2875747-5088243		DMVRXZ4GB	Amazon.com					AFN	2018-04-18T23:36:13+00:00	48558320215114			MY-F07603Y20 12		Principal	22.99											
10232501861						Order	113-2875747-5088243	113-2875747-5088243		DMVRXZ4GB	Amazon.com					AFN	2018-04-18T23:36:13+00:00	48558320215114			MY-F07603Y20 12				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-2875747-5088243	113-2875747-5088243		DMVRXZ4GB	Amazon.com					AFN	2018-04-18T23:36:13+00:00	48558320215114			MY-F07603Y20 12				Commission	-3.91									
10232501861						Order	111-3012794-8541008	111-3012794-8541008		DfCvK9yG4	Amazon.com					AFN	2018-04-18T23:05:20+00:00	63921363978450			MY-L07608Y21Y 12	1													
10232501861						Order	111-3012794-8541008	111-3012794-8541008		DfCvK9yG4	Amazon.com					AFN	2018-04-18T23:05:20+00:00	63921363978450			MY-L07608Y21Y 12		Principal	26.99											
10232501861						Order	111-3012794-8541008	111-3012794-8541008		DfCvK9yG4	Amazon.com					AFN	2018-04-18T23:05:20+00:00	63921363978450			MY-L07608Y21Y 12				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-3012794-8541008	111-3012794-8541008		DfCvK9yG4	Amazon.com					AFN	2018-04-18T23:05:20+00:00	63921363978450			MY-L07608Y21Y 12				Commission	-4.59									
10232501861						Order	114-0482853-2375432	114-0482853-2375432		DqwgK7yx4	Amazon.com					AFN	2018-04-18T22:57:38+00:00	46869028494474			MY-F07602Y42F 14	1													
10232501861						Order	114-0482853-2375432	114-0482853-2375432		DqwgK7yx4	Amazon.com					AFN	2018-04-18T22:57:38+00:00	46869028494474			MY-F07602Y42F 14		Principal	22.99											
10232501861						Order	114-0482853-2375432	114-0482853-2375432		DqwgK7yx4	Amazon.com					AFN	2018-04-18T22:57:38+00:00	46869028494474			MY-F07602Y42F 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-0482853-2375432	114-0482853-2375432		DqwgK7yx4	Amazon.com					AFN	2018-04-18T22:57:38+00:00	46869028494474			MY-F07602Y42F 14				Commission	-3.91									
10232501861						Order	111-6605027-0629821	111-6605027-0629821		DkbNKcy34	Amazon.com					AFN	2018-04-18T22:56:52+00:00	66671733474426			MY-F07603Y30 10	1													
10232501861						Order	111-6605027-0629821	111-6605027-0629821		DkbNKcy34	Amazon.com					AFN	2018-04-18T22:56:52+00:00	66671733474426			MY-F07603Y30 10		Principal	18.99											
10232501861						Order	111-6605027-0629821	111-6605027-0629821		DkbNKcy34	Amazon.com					AFN	2018-04-18T22:56:52+00:00	66671733474426			MY-F07603Y30 10				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-6605027-0629821	111-6605027-0629821		DkbNKcy34	Amazon.com					AFN	2018-04-18T22:56:52+00:00	66671733474426			MY-F07603Y30 10				Commission	-3.23									
10232501861						Order	111-1405429-8719464	111-1405429-8719464		DswyKYy74	Amazon.com					AFN	2018-04-18T22:55:17+00:00	40789554716066			MY-K07601Y20X 12	1													
10232501861						Order	111-1405429-8719464	111-1405429-8719464		DswyKYy74	Amazon.com					AFN	2018-04-18T22:55:17+00:00	40789554716066			MY-K07601Y20X 12		Principal	24.99											
10232501861						Order	111-1405429-8719464	111-1405429-8719464		DswyKYy74	Amazon.com					AFN	2018-04-18T22:55:17+00:00	40789554716066			MY-K07601Y20X 12				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-1405429-8719464	111-1405429-8719464		DswyKYy74	Amazon.com					AFN	2018-04-18T22:55:17+00:00	40789554716066			MY-K07601Y20X 12				Commission	-4.25									
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	62837121257146			MY-L07608Y30 16	1													
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	62837121257146			MY-L07608Y30 16		Principal	26.99											
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	62837121257146			MY-L07608Y30 16				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	62837121257146			MY-L07608Y30 16				Commission	-4.59									
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	60387367652202			MY-L07608Y21Y 16	1													
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	60387367652202			MY-L07608Y21Y 16		Principal	26.99											
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	60387367652202			MY-L07608Y21Y 16				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	113-1251673-3119433	113-1251673-3119433		DWSbKRyB4	Amazon.com					AFN	2018-04-18T22:27:51+00:00	60387367652202			MY-L07608Y21Y 16				Commission	-4.59									
10232501861						Order	114-6323813-8485062	114-6323813-8485062		DtYqBfmb4	Amazon.com					AFN	2018-04-18T22:24:14+00:00	46785611369002			MY-L07608Y30Y 12	1													
10232501861						Order	114-6323813-8485062	114-6323813-8485062		DtYqBfmb4	Amazon.com					AFN	2018-04-18T22:24:14+00:00	46785611369002			MY-L07608Y30Y 12		Principal	26.99											
10232501861						Order	114-6323813-8485062	114-6323813-8485062		DtYqBfmb4	Amazon.com					AFN	2018-04-18T22:24:14+00:00	46785611369002			MY-L07608Y30Y 12				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-6323813-8485062	114-6323813-8485062		DtYqBfmb4	Amazon.com					AFN	2018-04-18T22:24:14+00:00	46785611369002			MY-L07608Y30Y 12				Commission	-4.59									
10232501861						Order	112-2065409-0898613	112-2065409-0898613		Dz1Vj4lZB	Amazon.com					AFN	2018-04-18T22:21:24+00:00	34725181141298			MY-K07601Y10F 22	1													
10232501861						Order	112-2065409-0898613	112-2065409-0898613		Dz1Vj4lZB	Amazon.com					AFN	2018-04-18T22:21:24+00:00	34725181141298			MY-K07601Y10F 22		Principal	24.99											
10232501861						Order	112-2065409-0898613	112-2065409-0898613		Dz1Vj4lZB	Amazon.com					AFN	2018-04-18T22:21:24+00:00	34725181141298			MY-K07601Y10F 22				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	112-2065409-0898613	112-2065409-0898613		Dz1Vj4lZB	Amazon.com					AFN	2018-04-18T22:21:24+00:00	34725181141298			MY-K07601Y10F 22				Commission	-4.25									
10232501861						Order	114-9884164-2374628	114-9884164-2374628		Dbm7WN4pB	Amazon.com					AFN	2018-04-18T22:12:42+00:00	40933910716554			MY-K07601Y20X 16	1													
10232501861						Order	114-9884164-2374628	114-9884164-2374628		Dbm7WN4pB	Amazon.com					AFN	2018-04-18T22:12:42+00:00	40933910716554			MY-K07601Y20X 16		Principal	24.99											
10232501861						Order	114-9884164-2374628	114-9884164-2374628		Dbm7WN4pB	Amazon.com					AFN	2018-04-18T22:12:42+00:00	40933910716554			MY-K07601Y20X 16				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-9884164-2374628	114-9884164-2374628		Dbm7WN4pB	Amazon.com					AFN	2018-04-18T22:12:42+00:00	40933910716554			MY-K07601Y20X 16				Commission	-4.25									
10232501861						Order	114-3909444-0829853	114-3909444-0829853		DxZPK7yq4	Amazon.com					AFN	2018-04-18T22:12:04+00:00	08495765275714			MY-F07602Y3 18	1													
10232501861						Order	114-3909444-0829853	114-3909444-0829853		DxZPK7yq4	Amazon.com					AFN	2018-04-18T22:12:04+00:00	08495765275714			MY-F07602Y3 18		Principal	22.99											
10232501861						Order	114-3909444-0829853	114-3909444-0829853		DxZPK7yq4	Amazon.com					AFN	2018-04-18T22:12:04+00:00	08495765275714			MY-F07602Y3 18				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	114-3909444-0829853	114-3909444-0829853		DxZPK7yq4	Amazon.com					AFN	2018-04-18T22:12:04+00:00	08495765275714			MY-F07602Y3 18				Commission	-3.91									
10232501861						Order	111-6220375-5382600	111-6220375-5382600		D0S0ks4BH	Amazon.com					AFN	2018-04-18T22:06:59+00:00	23725723782786			MY-L07608Y21Y 14	1													
10232501861						Order	111-6220375-5382600	111-6220375-5382600		D0S0ks4BH	Amazon.com					AFN	2018-04-18T22:06:59+00:00	23725723782786			MY-L07608Y21Y 14		Principal	26.99											
10232501861						Order	111-6220375-5382600	111-6220375-5382600		D0S0ks4BH	Amazon.com					AFN	2018-04-18T22:06:59+00:00	23725723782786			MY-L07608Y21Y 14				FBAPerUnitFulfillmentFee	-3.59									
10232501861						Order	111-6220375-5382600	111-6220375-5382600		D0S0ks4BH	Amazon.com					AFN	2018-04-18T22:06:59+00:00	23725723782786			MY-L07608Y21Y 14				Commission	-4.59									
10232501861						Order	111-6783119-3297831	111-6783119-3297831		DH0pKMy84	Amazon.com					AFN	2018-04-18T21:46:14+00:00	41658939567106			MY-K07601Y20F 16	1													
10232501861						Order	111-6783119-3297831	111-6783119-3297831		DH0pKMy84	Amazon.com					AFN	2018-04-18T21:46:14+00:00	41658939567106			MY-K07601Y20F 16		Principal	24.99											
10232501861						Order	111-6783119-3297831	111-6783119-3297831		DH0pKMy84	Amazon.com					AFN	2018-04-18T21:46:14+00:00	41658939567106			MY-K07601Y20F 16		Tax	1.50											
10232501861						Order	111-6783119-3297831	111-6783119-3297831		DH0pKMy84	Amazon.com					AFN	2018-04-18T21:46:14+00:00	41658939567106			MY-K07601Y20F 16		MarketplaceFacilitatorTax-Shipping	0.00											
10232501861						Order	111-6783119-3297831	111-6783119-3297831		DH0pKMy84	Amazon.com					AFN	2018-04-18T21:46:14+00:00	41658939567106			MY-K07601Y20F 16		MarketplaceFacilitatorTax-Principal	-1.50											
